Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
5, MahoNerv, eco1, 121558, 0.94, 1, 0.38, 0.23, 238.81, 0, 315, 
5, MahoNerv, eco2, 361388, 0.94, 1, 0.65, 0.39, 186.06, 0, 365, 
5, MahoNerv, eco3, 241024, 0.99, 1, 0.74, 0.44, 128.34, 0, 314, 
5, NothDens, eco1, 121358, 0.27, 1, 0.38, 0.15, 238.82, 0, 315, 
5, NothDens, eco2, 361639, 0.26, 1, 0.65, 0.16, 186.02, 0, 365, 
5, NothDens, eco3, 241305, 0.61, 1, 0.74, 0.36, 128.38, 0, 314, 
5, PinuJeff, eco1, 123186, 0.98, 1, 0.4, 0.24, 236.62, 0, 315, 
5, PinuJeff, eco2, 147321, 0.98, 1, 0.65, 0.39, 189.14, 0, 365, 
5, PinuJeff, eco3, 81571, 0.95, 1, 0.75, 0.45, 123.83, 0, 314, 
5, PinuLamb, eco1, 37191, 0.82, 1, 0.05, 0.03, 237.51, 0, 315, 
5, PinuLamb, eco2, 92070, 0.82, 1, 0.51, 0.31, 182.8, 0, 365, 
5, PinuLamb, eco3, 74040, 0.93, 1, 0.65, 0.39, 124.95, 0, 314, 
5, PinuMont, eco1, 123429, 0, 1, 0.22, 0, 236.66, 0, 315, 
5, PinuMont, eco2, 147633, 0, 1, 0.58, 0, 189.14, 0, 365, 
5, PinuMont, eco3, 81293, 0, 1, 0.71, 0, 123.83, 0, 314, 
5, PseuMenz, eco1, 37182, 0.99, 1, 0.05, 0.03, 237.64, 0, 315, 
5, PseuMenz, eco2, 91567, 0.99, 1, 0.51, 0.31, 182.84, 0, 365, 
5, PseuMenz, eco3, 73881, 1, 1, 0.65, 0.39, 124.88, 0, 314, 
5, Quercus, eco1, 123000, 0.99, 1, 0.48, 0.29, 236.65, 0, 315, 
5, Quercus, eco2, 147200, 0.99, 1, 0.68, 0.41, 189.18, 0, 365, 
5, Quercus, eco3, 81378, 1, 1, 0.77, 0.46, 123.81, 0, 314, 
5, Rhododen, eco1, 121409, 0, 1, 0.2, 0, 238.86, 0, 315, 
5, Rhododen, eco2, 361761, 0, 1, 0.59, 0, 186.02, 0, 365, 
5, Rhododen, eco3, 240872, 0, 1, 0.7, 0, 128.36, 0, 314, 
5, Rubus, eco1, 37351, 0.94, 1, 0.39, 0.23, 237.71, 0, 315, 
5, Rubus, eco2, 91874, 0.94, 1, 0.66, 0.4, 182.76, 0, 365, 
5, Rubus, eco3, 73991, 0.98, 1, 0.75, 0.45, 124.86, 0, 314, 
5, Vacciniu, eco1, 121408, 0.99, 1, 0.38, 0.23, 238.88, 0, 315, 
5, Vacciniu, eco2, 361165, 0.99, 1, 0.65, 0.39, 186.18, 0, 365, 
5, Vacciniu, eco3, 240742, 0.97, 1, 0.74, 0.44, 128.34, 0, 314, 
5, WhipMode, eco1, 121342, 0.97, 1, 0.38, 0.23, 238.93, 0, 315, 
5, WhipMode, eco2, 362332, 0.97, 1, 0.65, 0.39, 186, 0, 365, 
5, WhipMode, eco3, 241202, 1, 1, 0.74, 0.44, 128.31, 0, 314, 
6, ArbuMenz, eco1, 140030, 0.98, 1, 0.32, 0.19, 238.02, 0, 336, 
6, ArbuMenz, eco2, 147518, 0.98, 1, 0.57, 0.34, 184.8, 0, 347, 
6, ArbuMenz, eco3, 73387, 1, 1, 0.67, 0.4, 141.55, 0, 320, 
6, Arctosta, eco1, 196965, 0.93, 1, 0.53, 0.32, 237.89, 0, 336, 
