Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
5, PinuJeff, eco3, 80895, 0.95, 1, 0.75, 0.45, 123.74, 0, 314, 
5, PinuLamb, eco1, 30256, 0.82, 1, 0.05, 0.03, 237.32, 0, 315, 
5, PinuLamb, eco2, 83176, 0.82, 1, 0.52, 0.31, 180.75, 0, 365, 
5, PinuLamb, eco3, 72791, 0.93, 1, 0.66, 0.39, 124.71, 0, 314, 
5, PinuMont, eco1, 121562, 0, 1, 0.22, 0, 236.52, 0, 315, 
5, PinuMont, eco2, 162483, 0, 1, 0.59, 0, 187.11, 0, 365, 
5, PinuMont, eco3, 81301, 0, 1, 0.71, 0, 123.76, 0, 314, 
5, PseuMenz, eco1, 30165, 0.99, 1, 0.05, 0.03, 237.24, 0, 315, 
5, PseuMenz, eco2, 83471, 0.99, 1, 0.52, 0.31, 180.68, 0, 365, 
5, PseuMenz, eco3, 73244, 1, 1, 0.65, 0.39, 124.73, 0, 314, 
5, Quercus, eco1, 121560, 0.99, 1, 0.48, 0.29, 236.66, 0, 315, 
5, Quercus, eco2, 162897, 0.99, 1, 0.69, 0.41, 187.07, 0, 365, 
5, Quercus, eco3, 81117, 1, 1, 0.77, 0.46, 123.77, 0, 314, 
5, Rhododen, eco1, 81330, 0, 1, 0.21, 0, 238.56, 0, 315, 
5, Rhododen, eco2, 308038, 0, 1, 0.6, 0, 183.8, 0, 365, 
5, Rhododen, eco3, 236646, 0, 1, 0.7, 0, 128.16, 0, 314, 
5, Rubus, eco1, 30166, 0.94, 1, 0.39, 0.23, 237.21, 0, 315, 
5, Rubus, eco2, 83395, 0.94, 1, 0.67, 0.4, 180.79, 0, 365, 
5, Rubus, eco3, 72904, 0.98, 1, 0.75, 0.45, 124.67, 0, 314, 
5, Vacciniu, eco1, 81093, 0.99, 1, 0.38, 0.23, 238.65, 0, 315, 
5, Vacciniu, eco2, 308295, 0.99, 1, 0.66, 0.4, 183.81, 0, 365, 
5, Vacciniu, eco3, 236504, 0.97, 1, 0.74, 0.44, 128.06, 0, 314, 
5, WhipMode, eco1, 81028, 0.97, 1, 0.38, 0.23, 238.67, 0, 315, 
5, WhipMode, eco2, 308071, 0.97, 1, 0.66, 0.4, 183.75, 0, 365, 
5, WhipMode, eco3, 236381, 1, 1, 0.74, 0.44, 128.1, 0, 314, 
6, ArbuMenz, eco1, 172660, 0.98, 1, 0.32, 0.19, 238.37, 0, 336, 
6, ArbuMenz, eco2, 176635, 0.98, 1, 0.57, 0.34, 185.18, 0, 347, 
6, ArbuMenz, eco3, 73837, 1, 1, 0.67, 0.4, 141.64, 0, 320, 
6, Arctosta, eco1, 253161, 0.93, 1, 0.52, 0.31, 238.4, 0, 336, 
